text,label,intent_name,orig_train_index
And do you have virtual cards instead of physical ones?,40,getting_virtual_card,3058
Why isn't my disposable virtual card working?,72,virtual_card_not_working,8167
Do you charge extra for duplicate cards?,39,getting_spare_card,7882
How do I revert a transaction?,8,cancel_transfer,2083
How long after I receive my statement can I dispute payments on it?,28,direct_debit_payment_not_recognised,4724
Tell me why my transfer is declined.,27,declined_transfer,5553
HOW LONG TO TAKE THE TIME TO SOLVE,14,card_not_working,1353
I had trouble with an incorrect rate being applied when using the ATM with foreign currency.,76,wrong_exchange_rate_for_cash_withdrawal,8245
How do I get a new card as your machine swallowed mine!,18,card_swallowed,6292
Can I top-up any amount I wish on any given day?,60,top_up_limits,2264
What information am I going to have to have in order to do a transfer with my card?,62,topping_up_by_card,4311
Why have I received a rebate for my payment after a week?,53,reverted_card_payment?,6862
Why have I been charged a small fee to use my card?,15,card_payment_fee_charged,2671
What is the maximum for auto top-up?,4,automatic_top_up,1181
Is there any way to get another card on the same account?,39,getting_spare_card,7890
Where do you deliver cards to?,43,order_physical_card,8079
My refund is not here yet,51,Refund_not_showing_up,5819
How do I add my card to the app once I get it?,13,card_linking,275
"There is an extra $1 charge on my statement, why is that?",34,extra_charge_on_statement,710
How long will my transfer be pending?,48,pending_transfer,6079
I sent money to a person and they haven't received the payment yet.,66,transfer_not_received_by_recipient,2705
Is it simple to transfer money using my credit card?,62,topping_up_by_card,4270
My cash deposit from a week ago is still not in my account. Can you help me please?,6,balance_not_updated_after_cheque_or_cash_deposit,3376
Why would you decline my card?,25,declined_card_payment,5933
I'm having problems with ID verification,68,unable_to_verify_identity,3936
Can you help me figure out what is going on with a debit payment that is showing up on my account I am not sure is suppose to be there.,28,direct_debit_payment_not_recognised,4686
Will the card be a Mastercard or a Visa?,73,visa_or_mastercard,4169
My money disappeared! Please help??,61,top_up_reverted,3284
There is a direct debit charge on my account that I don't recognize.,28,direct_debit_payment_not_recognised,4705
How do I protect my phone from someone using it after I lost it.,42,lost_or_stolen_phone,5311
I believe there is a mistake because a payment I didn't make shows in my app.,16,card_payment_not_recognised,3619
Why is my card payment still pending?,45,pending_card_payment,5123
Do I have to pay for a physical card?,43,order_physical_card,8051
What is the estimated wait time on a US transfer into my account?,67,transfer_timing,6678
"i am not a premium customer but i want a virtual card, how do i get it",29,disposable_card_limits,4428
I did a transfer but it is still pending.,48,pending_transfer,6089
What are my options for holding money in multiple currencies?,36,fiat_currency_support,985
The amount of cash I selected to withdraw is different than what I received.,75,wrong_amount_of_cash_received,2378
I would like to purchase another card.,39,getting_spare_card,7850
Why was I charged $1 in a transaction?,34,extra_charge_on_statement,613
Would you give me a mastercard and visa?,73,visa_or_mastercard,4160
"There are multiple instances where you added a fee to the payment, as well as some where you didn't. Do you have an outline of when a fee will be added?",15,card_payment_fee_charged,2577
Is there an age limit to open an account,1,age_limit,1572
Hi I'm sending some money over to an investment bank I do business and the transaction is being rejected. I'm not sure why as I think I have the right details.,35,failed_transfer,7522
Do the disposable cards have any restrictions?,29,disposable_card_limits,4373
Why was I charged an extra fee when using an ATM?,19,cash_withdrawal_charge,9370
Are there only certain ATM machines where I can use this card?,3,atm_support,4616
"Looks like my card payment was made two time by mistake. I went to pay at the store earlier which rejected once, second time it worked. App is on pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",63,transaction_charged_twice,6457
What reasons would a topup fail?,59,top_up_failed,8501
"Hello, I wanted to get some more information about ATM Withdraw Fee. I have been withdrawing money for years and notice this charge on my account. I always thought it was no fee since its you guys ATM company that I am withdrawing. Can you please explain?",19,cash_withdrawal_charge,9383
I made a purchase a few weeks ago but wasn't happy with it so recently requested a refund from the supplier.  Can you check where the money is?,51,Refund_not_showing_up,5721
"I don't know what's wrong with my card, but it has not worked at multiple places today.",14,card_not_working,1345
What are the auto-top up policies?,4,automatic_top_up,1171
Do you offer free ATM withdrawals of ones hometown currency while on holiday?,76,wrong_exchange_rate_for_cash_withdrawal,8247
I have been charged twice on my statement.,63,transaction_charged_twice,6402
When will my deposit post to my account?,6,balance_not_updated_after_cheque_or_cash_deposit,3431
The funds I transferred are not in my account,5,balance_not_updated_after_bank_transfer,8768
I ordered my card a couple weeks ago and haven't received it yet. When can I expect it?,12,card_delivery_estimate,1077
Can I top up for free using a European card?,57,top_up_by_card_charge,9123
When I topped up the app reverted it.,61,top_up_reverted,3244
I think my transfer failed. What do I do now?,35,failed_transfer,7523
Is it possible to top up with Google Pay?,2,apple_pay_or_google_pay,9751
It's requiring me to verify my identity?,74,why_verify_identity,3815
"I tried to take out some money from an ATM earlier today and it was declined. Looking on my screen now, I still see that it's pending for that amount. I didn't actually get that money, so I don't want it processed on my account.",46,pending_cash_withdrawal,847
"I dont know what happened, but my payment was cancelled",53,reverted_card_payment?,6754
I really want a physical card. How do I get one?,43,order_physical_card,8099
Can I request a refund,52,request_refund,5376
I tried to pay through my account but the payment is not going through. What's going on?,45,pending_card_payment,5133
I have a direct debit on my records that is strange and I need help.,28,direct_debit_payment_not_recognised,4728
"I have obtained the salary in GBP, will it need to be configured?",50,receiving_money,7414
How do I get my card into the app?,13,card_linking,263
"With this app, will I be able to exchange currency?",33,exchange_via_app,1383
I need my payment in another currency,50,receiving_money,7357
Is there a limit to using a disposable virtual card?,29,disposable_card_limits,4437
I couldnt transfer money from my account.,35,failed_transfer,7504
I'll send a check to top up my account,58,top_up_by_cash_or_cheque,8006
What currencies do you accept to add money?,54,supported_cards_and_currencies,2887
Can you send me the actual card?,43,order_physical_card,8060
Show me how to look at the source of my current funds?,70,verify_source_of_funds,6486
I can't seem to figure out why my transfers are getting declined.,27,declined_transfer,5640
Can I withdraw from any ATM?,3,atm_support,4631
"When I top-up, the app reverts it.",61,top_up_reverted,3205
My card is about to expire. What do I need to do to keep using my card?,9,card_about_to_expire,9540
What other credit cards can I use?,54,supported_cards_and_currencies,2963
The app doesn't think that I am myself,68,unable_to_verify_identity,3940
There are a couple of payments with my card shown in the app that I really didn't make myself. Why is it happened?,16,card_payment_not_recognised,3647
I'd like to apply for a Visa Card.,73,visa_or_mastercard,4161
I need a new login code,44,passcode_forgotten,4843
I've been trying to make a transfer and it doesn't seem to be working. (5 times) What is wrong with your system?,35,failed_transfer,7528
"This morning, I tried to send money to my friends several times but each time the transfer fails.  Why does it keep failing?  The transfer gets rejected but I do not know what is causing it to be rejected.",35,failed_transfer,7511
"When will I get a new card when I order it, and how much will it cost.",9,card_about_to_expire,9555
I have young kids. Can they use this service?,1,age_limit,1593
Do you have a children account available?,1,age_limit,1623
I was under the impression ATM cash withdrawals were free. Why was I suddenly charged for my most recent ATM transaction?,19,cash_withdrawal_charge,9435
I need assistance with transferring funds to another account.,65,transfer_into_account,7595
My card hasn't been working when I try to use it.,14,card_not_working,1288
I have an odd payment in my statement,16,card_payment_not_recognised,3626
Can I top up?,60,top_up_limits,2294
Why hasn't my account updated?,6,balance_not_updated_after_cheque_or_cash_deposit,3467
Who can request disposable cards?,29,disposable_card_limits,4453
"I tried using my card, but it doesn't work.",14,card_not_working,1282
Can I order a new card to China?,9,card_about_to_expire,9559
What forms of ID should I use for verification?,69,verify_my_identity,9862
I'm not sure how disposable virtual cards work. Please help.,37,get_disposable_virtual_card,8452
I am having trouble withdrawing cash.,26,declined_cash_withdrawal,5017
What is limit of disposable cards  I can make per day?,29,disposable_card_limits,4390
I want to transfer money with my credit card.,62,topping_up_by_card,4305
"I had a problem with my card payment, can you help?",25,declined_card_payment,5982
Help! I need to cancel a transaction.,8,cancel_transfer,2129
How do I dispute a debit that I didn't make?,28,direct_debit_payment_not_recognised,4712
I would like to change my name after marriage.,30,edit_personal_details,3653
"What currencies can I not hold many in, if so what are they?",36,fiat_currency_support,898
Please explain how I use the disposable cards?,37,get_disposable_virtual_card,8417
"The app isn't letting me log in, but my info is correct.",68,unable_to_verify_identity,3981
I think I was charged double for something I bought - how long should I wait before reporting this?,63,transaction_charged_twice,6474
I'd like my account to be deleted. I'm not satisfied with the service you provide.,55,terminate_account,6229
Why haven't I seen the cash from the cheque I deposited yet?,6,balance_not_updated_after_cheque_or_cash_deposit,3457
What's the youngest I can be to open an account?,1,age_limit,1664
Help! I just realised someone has apparently withdrawn money using my card! It's from some odd remote town where I definitely haven't been. Please freeze it immediately!,20,cash_withdrawal_not_recognised,8834
Please tell me where I can update my details since I moved.,30,edit_personal_details,3706
I bought an item that I was charged a different exchange rate for.,17,card_payment_wrong_exchange_rate,532
"If I exchange currency frequently, can I get a discounted rate?",31,exchange_charge,9018
I need a Visa card,73,visa_or_mastercard,4184
I just moved to the US how do I get a card?,24,country_support,9997
I have a new card. How do I activate it?,0,activate_my_card,9319
Help me unblock my account.  I entered the PIN wrong too many times.,49,pin_blocked,1670
"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.",35,failed_transfer,7559
Is there a topping up limit?,60,top_up_limits,2292
Can you tell me how I go about activating a new card?,0,activate_my_card,9280
Can my PIN be changed in any cash machine?,21,change_pin,6978
"Someone has copied my card. I have my card with me, but someone just made a 500£ cash withdrawal. Please help now.",20,cash_withdrawal_not_recognised,8794
My card is stolen.  Help!,41,lost_or_stolen_card,1511
My card don't work.,14,card_not_working,1349
Can I use check to deposit?,58,top_up_by_cash_or_cheque,8002
Do you charge for sending more cards?,39,getting_spare_card,7921
I was overcharged an additional pound.,34,extra_charge_on_statement,732
What are these disposable virtual cards all about?,37,get_disposable_virtual_card,8396
What do I do to exchange currency?,33,exchange_via_app,1371
Tell me what ATMs allow me to change my PIN.,21,change_pin,6997
"i am express delivering my card to the us, how long will that take",12,card_delivery_estimate,1017
How long will my transaction take?,66,transfer_not_received_by_recipient,2794
"There's a weird payment showing in my app that I definitely haven't made myself, as I haven't used the card at all that day. Please cancel that and return my money.",28,direct_debit_payment_not_recognised,4680
I have exceeded the number of PIN attempts,49,pin_blocked,1667
I topped up and now my money is not there anymore! What happened to it?,61,top_up_reverted,3235
I want to deactivate my account.,55,terminate_account,6227
This debit is not my transcation. How do I get my money out back?,28,direct_debit_payment_not_recognised,4664
How long does it actually take my card payment to make it to the account? I've made a payment a couple of days ago but it hasn't moved since.,45,pending_card_payment,5190
How do I add an existing card to the app?,13,card_linking,166
I received $20 but I entered $100,75,wrong_amount_of_cash_received,2339
What US credit cards do you accept?,54,supported_cards_and_currencies,2942
"Hello, I just checked my card transactions and saw that I was charged twice for a restaurant visit I did earlier this week. Is it possible to remove one of them and get my false paid money pack?",63,transaction_charged_twice,6353
"My new card is here, what's the process for activating it?",0,activate_my_card,9298
Where can I update my pin number?,21,change_pin,6898
My credit card got declined for top up! What's going on? Can you check on why it didn't go through?,59,top_up_failed,8535
What can I and can't do with the disposable cards?,29,disposable_card_limits,4455
I am upset with your service.  Please delete my account.,55,terminate_account,6169
When will the transaction post to my account?,48,pending_transfer,5999
I would like to know more about what a disposable virtual card is?,37,get_disposable_virtual_card,8423
"Someone is making transactions on my account, I think they took my card information.",22,compromised_card,4491
Why is the exchange rate on my card wrong?,17,card_payment_wrong_exchange_rate,544
The ATM didn't give me enough money! I asked for more than it gave. What do I do?,75,wrong_amount_of_cash_received,2433
"In the app, where do I find my card PIN?",38,get_physical_card,4018
I added money to the card but the transaction didn't go through,47,pending_top_up,2041
Currently my card is broken.,14,card_not_working,1278
Can you tell me why my card payment was cancelled?,53,reverted_card_payment?,6833
Why is it saying my card payment is declined when I made it?,25,declined_card_payment,5915
How can I check to see where my funds come from?,70,verify_source_of_funds,6588
Why did I not get the amount I specified at the ATM?,75,wrong_amount_of_cash_received,2454
What happened to the money that I deposited?,61,top_up_reverted,3275
"Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!",20,cash_withdrawal_not_recognised,8788
How long will my payment be pending?,45,pending_card_payment,5250
What ATMs take this card?,3,atm_support,4548
Do you know which businesses will accept my card?,10,card_acceptance,3111
My card failed to work when I was shopping in a store,25,declined_card_payment,5916
can i top up from a usa credit card,54,supported_cards_and_currencies,2890
I deposited a cheque and its been days and I still haven't received the cash!!,6,balance_not_updated_after_cheque_or_cash_deposit,3480
I was declined when I tried to withdraw cash!,26,declined_cash_withdrawal,5040
I have a withdrawal waiting to go through.,46,pending_cash_withdrawal,777
"your company is awful, i would like to delete my account please",55,terminate_account,6179
Do you know why my card payment has been declined?,25,declined_card_payment,5838
My card is broken,14,card_not_working,1333
Can friends I have top-up my account?,62,topping_up_by_card,4315
I have a transaction showing multiple times.,63,transaction_charged_twice,6328
"I didn't want to make a transaction, I want to revert it",8,cancel_transfer,2086
I would like to return my purchases,52,request_refund,5502
"After I attempted a transfer, it failed.",35,failed_transfer,7503
what is the correct exchange rate for getting cash,76,wrong_exchange_rate_for_cash_withdrawal,8276
How much is it to receive money?,56,top_up_by_bank_transfer_charge,1831
my cash withdrawal has not come out of my account yet.,46,pending_cash_withdrawal,876
"If I need to make an exchange from USD to GBP, how can I do so in the app?",33,exchange_via_app,1421
"I made a purchase this morning, and it is showing as pending.",45,pending_card_payment,5188
Can I change my PIN at any cash machines?,21,change_pin,6886
Is my country's currency supported by your system?,36,fiat_currency_support,933
Why am I being charged for the same thing twice?,63,transaction_charged_twice,6337
"There's an extra fee on my statement, why is that?",34,extra_charge_on_statement,671
"I have a disposable card, how many transactions can I make?",29,disposable_card_limits,4364
I have a fee and I don't know why,15,card_payment_fee_charged,2596
Is there a fee for topping up by charge card?,57,top_up_by_card_charge,9144
I did not receive the correct amount of cash.,75,wrong_amount_of_cash_received,2497
"Hello,  I am a college student who I recently attended my high school reunion at a local restaurant. I paid with my credit card and now my transaction history reflects a second charge of the seemingly same payment. What could be the reason for this?  Is there any way to have the fraudulent  payment credited back onto my card?",63,transaction_charged_twice,6355
Where is my credit card that was to be mailed?,11,card_arrival,41
I would like to dispute a payment I didnt make,28,direct_debit_payment_not_recognised,4729
Can someone assist me with explaining how I can unblock my pin?,49,pin_blocked,1679
Why am I being charged to withdrawal money?,19,cash_withdrawal_charge,9504
How much more do you charge for currency exchange?,31,exchange_charge,8955
What currencies can be exchanged in the app?,33,exchange_via_app,1366
I think the payment from my card was revereted,53,reverted_card_payment?,6825
I got a message that my transfer is not possible.  What is happening?  I need this to go through please.,7,beneficiary_not_allowed,7011
How do I get a spare card?,39,getting_spare_card,7853
What is the first step that I should take after my card has been stolen?,41,lost_or_stolen_card,1525
Can you change the rate for the item I bought in a different currency as it is wrong?,17,card_payment_wrong_exchange_rate,462
Can my children have an account?,1,age_limit,1610
"I am having issues using contactless payments, could my card be damaged?",23,contactless_not_working,1815
There is an extra small charge on my card! What do I do?,34,extra_charge_on_statement,623
Do you charge for sending out more cards?,39,getting_spare_card,7825
I'd like to delete my account.,55,terminate_account,6172
I made a deposit but it is not showing up in my balance.,6,balance_not_updated_after_cheque_or_cash_deposit,3377
Please cancel the transfer I just made.  I put in the wrong account number and can't seem to stop it on the app.,8,cancel_transfer,2210
Will it take more than 3 days for my transfer to reach my account?,67,transfer_timing,6697
I have a transaction that shows multiple times.,63,transaction_charged_twice,6322
How do I top up with cash?,58,top_up_by_cash_or_cheque,7944
Will you guys charge me for topping up by transfer?,56,top_up_by_bank_transfer_charge,1823
What do I need in regards to identification?,69,verify_my_identity,9806
I've been trying to do a transfer multiple times and have failed? Is the system down?,35,failed_transfer,7454
Do I need any kind of proof for the identity check?,69,verify_my_identity,9818
I'm still waiting for a money transfer to show.,48,pending_transfer,6135
"ATMs, which ones will accept this card?",3,atm_support,4628
How old do my kids have to be use this?,1,age_limit,1573
I am trying to complete a transfer but I keep getting an error message.,7,beneficiary_not_allowed,7083
Are the delivery days flexible?  My schedule only allows me to be a available on specific dates.,12,card_delivery_estimate,1105
I received a returned payment that I made.,53,reverted_card_payment?,6829
"Will you accept my credit card, it my only one.",54,supported_cards_and_currencies,2954
How can I change my information?,30,edit_personal_details,3697
Tell my why my top-up is pending.,47,pending_top_up,1976
How do I get a refund for an item I bought?,52,request_refund,5485
Some cash was missing at ATM.,75,wrong_amount_of_cash_received,2343
Where is the card I ordered 2 weeks ago?,11,card_arrival,34
How can I put more money into my account?,58,top_up_by_cash_or_cheque,7942
Why hasn't the transaction I did to my friend arrived yet?,66,transfer_not_received_by_recipient,2742
"Help, I need to top up my account. Where do I send a check?",58,top_up_by_cash_or_cheque,8005
What is going on? My balance still hasn't updated and it has been two weeks since I deposited my money!,6,balance_not_updated_after_cheque_or_cash_deposit,3418
How can I switch on my new card?,0,activate_my_card,9300
How long will it take the money to appear in my account?,67,transfer_timing,6666
i didnt put that money in my account,20,cash_withdrawal_not_recognised,8925
Which part of the app do I order virtual cards from?,40,getting_virtual_card,3018
What to do if my physical card is not working?,14,card_not_working,1329
My transfer failed,35,failed_transfer,7508
A withdrawal is showing that I don't recognize,20,cash_withdrawal_not_recognised,8899
What are the reasons to be charged a fee on card payments?,15,card_payment_fee_charged,2525
How do I locate my PIN now that I have my card?,38,get_physical_card,4053
Im not sure why Im being charged an extra fee just for purchasing an item from another country? I paid for the item and the shipping why am I getting charged extra?,64,transfer_fee_charged,7330
Can I get a disposable virtual card?,37,get_disposable_virtual_card,8415
Someone might have access to my card!  There are some strange payments showing up on my account.  What do I do?,16,card_payment_not_recognised,3489
can i use my app to get a virtual card,40,getting_virtual_card,3030
are SWIFT transfers an option?,56,top_up_by_bank_transfer_charge,1917
I haven't received my virtual card.,40,getting_virtual_card,3083
"When using my card I was charged a fee for doing so, why?",15,card_payment_fee_charged,2581
Why was I charged a fee for my withdrawal?,19,cash_withdrawal_charge,9505
How do I replace my card before it expires next month?,9,card_about_to_expire,9589
I didn't make this payment!,16,card_payment_not_recognised,3583
Why are my transfers getting declined?,27,declined_transfer,5589
Can I get a new card?,43,order_physical_card,8104
who charged my card,64,transfer_fee_charged,7225
Why do you guys need to verify my identity?,74,why_verify_identity,3803
"Can you send me a Mastercard, instead of a Visa?",73,visa_or_mastercard,4115
why do I need to show ID,69,verify_my_identity,9860
I would like to cancel my previous transaction,8,cancel_transfer,2158
"I'm trying to verify my top up card, how do I do that?",71,verify_top_up,7739
How can I top up my account and which currency can I use?,54,supported_cards_and_currencies,2888
Which ATMs take the card?,3,atm_support,4619
I was charged for using my card?,15,card_payment_fee_charged,2631
The amount of cash I received was not the full amount,75,wrong_amount_of_cash_received,2355
Where is the PIN for my card located?,38,get_physical_card,4026
My transfer to a beneficiary was rejected.,7,beneficiary_not_allowed,7101
My card was eaten by the cash machine what do I do?,18,card_swallowed,6295
I made a cash withdrawl and there is a charge.  What is this?,19,cash_withdrawal_charge,9340
How does a bank transfer for topping my account work?,65,transfer_into_account,7608
How long does a transfer take to reach one's account.,67,transfer_timing,6616
My cash deposit isn't in my account. What happened?,6,balance_not_updated_after_cheque_or_cash_deposit,3370
What do I do if I lost my phone?,42,lost_or_stolen_phone,5317
"I decided I no long want something that I ordered, and want a refund. How do I go about doing that?",52,request_refund,5394
Can I add money in intervals to my account?  I will be traveling.,4,automatic_top_up,1238
I requested a refund but am unable to see it in my account. Why is that?,51,Refund_not_showing_up,5677
How long do I wait for a transfer to take?,48,pending_transfer,6101
Can I pick a new PIN?,21,change_pin,6897
Is it possible to get one of your cards in the European Union?,24,country_support,9906
Why is this payment pending?,45,pending_card_payment,5236
What is the estimated wait time for transfers from the US?,67,transfer_timing,6712
How can I replace an expired card?,9,card_about_to_expire,9537
Can somebody else top up my account?,62,topping_up_by_card,4322
"There are incorrect charges on my account, there was a WD that was made by someone else.  I still have my card though.",20,cash_withdrawal_not_recognised,8870
why did i only get 20.00,75,wrong_amount_of_cash_received,2333
Why was I declined when I tried to get my money?,26,declined_cash_withdrawal,4920
Why do you keep declining my payment?I tried several times with this card and it is just not working.,25,declined_card_payment,5921
I got some cash out of the ATM over the holiday and it seems that I've been grossly overcharged. I wouldn't have done that if I knew of these outrageous charges!,76,wrong_exchange_rate_for_cash_withdrawal,8359
Can you tell me why I wasn't able to complete my transfer?,35,failed_transfer,7435
Do top-up limits exist?,60,top_up_limits,2260
I am very dissatisfied with the services that you are providing.  I want to cancel my account.,55,terminate_account,6225
I sent some money but the intended recipient says it hasn't arrived,66,transfer_not_received_by_recipient,2847
What limits are the to top-ups?,60,top_up_limits,2273
How do I get my card back quickly from a bank machine that it?,18,card_swallowed,6261
When will I see an updated balance after a transfer?,5,balance_not_updated_after_bank_transfer,8675
how come when i asked for 100 it only gave me 20.00 in the app,75,wrong_amount_of_cash_received,2346
How come I got charged extra for withdrawing cash?,19,cash_withdrawal_charge,9453
I think my card is lost.  What do I do?,41,lost_or_stolen_card,1538
I require verification of my source of funds.,70,verify_source_of_funds,6564
Could you please tell me why my purchases from this morning say payment is pending?,45,pending_card_payment,5093
The ATM I'm standing in front of only gave me 10 pounds rather than the 30 pounds I wanted. The app shows I took out 30 pounds also. What do I need to do to fix this?,75,wrong_amount_of_cash_received,2493
I need a refund. This is not what i wanted.,52,request_refund,5455
My account isn't showing a transfer I made.,5,balance_not_updated_after_bank_transfer,8767
Why does my transfer keep generating an error message?,7,beneficiary_not_allowed,7044
My withdrawals were going smooth until I got declined today. What is going on?,26,declined_cash_withdrawal,4926
I deposited a cheque but I don't see the funds in my account.,6,balance_not_updated_after_cheque_or_cash_deposit,3430
There is a fraudulent payment!,16,card_payment_not_recognised,3627
What is the identity check for?,74,why_verify_identity,3877
Why has my payment been declined? I paid by card.,25,declined_card_payment,5872
Where can I locate my card PIN?,38,get_physical_card,4016
"I tried to withdraw some funds from my card, but was declined. How can I get my money?",26,declined_cash_withdrawal,5079
What currencies do you accept for adding money?,54,supported_cards_and_currencies,2924
"A transfer I sent was received in less than the full amount I originally sent, and now I have to send additional funds to cover the full amount. What happened?",64,transfer_fee_charged,7176
I need a transaction reversed from my account.,63,transaction_charged_twice,6438
How long should it take for my new card to arrive in them mail? What should I do if I never receive it?,11,card_arrival,65
How can I fix my bank transfer to show up on my bank account?,5,balance_not_updated_after_bank_transfer,8638
Some cash I didn't get shows in my app,20,cash_withdrawal_not_recognised,8943
My order needs to be canceled.,52,request_refund,5493
How long does it typically take for a pending ATM withdrawal to clear?,46,pending_cash_withdrawal,801
Why doesn't it work when I use American Express to try to add money to my account?,54,supported_cards_and_currencies,2957
What if I don't verify my identity?,74,why_verify_identity,3796
"I have an unknown debit charge in my statement, why?",28,direct_debit_payment_not_recognised,4692
Where is my card PIN?,38,get_physical_card,4002
I'm looking for a machine of yours that will provide me cash from my home country. I went on holiday and don't have any cash on me. Will your machine charge me extra to do this?,76,wrong_exchange_rate_for_cash_withdrawal,8344
I tried to transfer some money and it hasn't done it yet - what's going on?,66,transfer_not_received_by_recipient,2725
How do I top up using my Apple Watch?,2,apple_pay_or_google_pay,9687
Why didn't I receive all the cash I requested?,75,wrong_amount_of_cash_received,2421
"I might need to exchange between USD and GBP, is this possible with your app?",33,exchange_via_app,1401
I paid with my card and was charged extra,15,card_payment_fee_charged,2592
What ATM machines allow this card?,3,atm_support,4568
I had to pay one pound more than the set price!,34,extra_charge_on_statement,723
I am not sure but someone else might be using my card,22,compromised_card,4502
What is the maximum transactions for one disposable card?,29,disposable_card_limits,4430
I need to know what charges I will incur for using a European card for top up.,57,top_up_by_card_charge,9159
What is the process for activating a new card.,0,activate_my_card,9255
How long does it take for money to reach my account?,5,balance_not_updated_after_bank_transfer,8765
where do I go to top up with cash?,58,top_up_by_cash_or_cheque,7977
"Using your app, would I be able to exchange between USD and GBP?",33,exchange_via_app,1379
I looked at my statement and found a payment I and found a mistake.,16,card_payment_not_recognised,3512
Will I be charged if I add more cards to the account?,39,getting_spare_card,7833
My card was stolen and used to make several purchases. Please freeze my card so no one can use it.,22,compromised_card,4519
Transfer isn't working?,35,failed_transfer,7441
What do i do if the exchange rate was wrong for the item i bought overseas?,17,card_payment_wrong_exchange_rate,486
"The expiration date on my card is very soon, and I need to get a new one.  What are the price and delivery options for my replacement card?",9,card_about_to_expire,9564
Why was my transfer request decline?,27,declined_transfer,5542
"I need to figure out what these charges are on my account. They've been coming out for a couple of days. Can i get all of this money back? Also, I need to freeze my card.",16,card_payment_not_recognised,3488
What if I want to add a card I already have to the app?,13,card_linking,241
Where can I change my PIN?,21,change_pin,6936
Why can't I withdraw funds from my account?,26,declined_cash_withdrawal,4998
Where is the top-up verification code sent?,71,verify_top_up,7785
"Hi! I'm a university student studying abroad and I noticed that when I was trying to cross-reference my budget for this month that there were extra fees I was not expecting. Why is that? I've had this account for years and I haven't had any trouble so far, it might not even be on your all's end since I'm still new to international travel and finance, but I wanted to double check in case a mistake was made!",64,transfer_fee_charged,7310
Will there be a fee if I receive a SEPA transfer,56,top_up_by_bank_transfer_charge,1875
I have duplicate charges for the same transaction,63,transaction_charged_twice,6349
How long will it take to receive my money from my transfer transaction?,66,transfer_not_received_by_recipient,2820
Can I use as many top-ups as I want?,60,top_up_limits,2310
What's the process to receive a second card?,39,getting_spare_card,7915
How many active cards can I have?,39,getting_spare_card,7897
Where is the closest ATM I can use?,3,atm_support,4579
Show me the amount of transactions I can do with a disposable card.,29,disposable_card_limits,4394
I would like to track the card you sent to me.,11,card_arrival,31
Hi I am trying to transfer money to another country but it is showing pending and it has been a long time.  I have checked numbers and they are correct.  Could you please help?,48,pending_transfer,6004
Is it possible for a transaction to be cancelled?,8,cancel_transfer,2178
Why did it cost money to transfer funds?,64,transfer_fee_charged,7173
The day before yesterday I transferred funds to another account within the country.  The funds have not yet arrived.  I double and triple checked the account number and it was correct.  Why hasn't the transfer been completed yet?,66,transfer_not_received_by_recipient,2832
Why would my payment have been returned to my account?,53,reverted_card_payment?,6736
My payment has an incorrect exchange rate.,17,card_payment_wrong_exchange_rate,410
What do you need for the identity verification,69,verify_my_identity,9795
I'm not sure where this charge came from.,16,card_payment_not_recognised,3511
Do I pay extra for exchange?,31,exchange_charge,8962
What is the auto top-up limit?,4,automatic_top_up,1243
I lost my phone and need help protecting it.,42,lost_or_stolen_phone,5322
How come I can't find my payment?,53,reverted_card_payment?,6827
Are extra charges added for sending out additional cards?,39,getting_spare_card,7804
I need urgent help. I realize I sent my payment to the wrong account number. I made a typo. Please cancel the transfer now. There isn't an option from the app.,8,cancel_transfer,2159
I want to end my account,55,terminate_account,6186
I need assistance with activating my new card.,0,activate_my_card,9211
"Can you check about unauthorized use of my card, I think someone is using mine without my knowledge?",22,compromised_card,4515
How do I get my refund back?,52,request_refund,5480
"I was wondering, Can I get my pay in another currency?",50,receiving_money,7391
What is the price for a physical card?,43,order_physical_card,8123
Is there a fee that comes with transfers?,64,transfer_fee_charged,7166
Can I let other people have access to my account in order to top up?,62,topping_up_by_card,4259
I don't remember my passcode?,44,passcode_forgotten,4881
"I received my card, how do I get it to work in the app?",13,card_linking,286
i asked for 100 only got 80,75,wrong_amount_of_cash_received,2447
When can I expect my new card to get here?,12,card_delivery_estimate,1107
What do you think of the exchange rate?,32,exchange_rate,309
can I use it all over the world?,24,country_support,9993
"How much time do transfers take? I sent money to a friend who needs it fast. It's been hours, and the money has not gone through.",66,transfer_not_received_by_recipient,2743
I need to know where this charge is coming from?,16,card_payment_not_recognised,3630
"There are transactions that I don't remember making, i think someone might have gotten my card details and is now using it.",22,compromised_card,4520
I tried activating my plug-in and it didn't piece of work,0,activate_my_card,9183
Why is there a direct debit fee in the App when I didn't do it?,28,direct_debit_payment_not_recognised,4791
Two days ago I did a transfer to another account within the country.  It doesn't appear the transfer went through.  I have verified the account number several times.  Could you please check on this for me?,66,transfer_not_received_by_recipient,2749
Do you offer SWIFT transfers?,56,top_up_by_bank_transfer_charge,1840
I can't find the PIN.,38,get_physical_card,4030
I attempted to deposit a cheque yesterday but the balance isn't showing today. Is it still pending?,6,balance_not_updated_after_cheque_or_cash_deposit,3456
"I  have been charged more than I should for the presents I bought  when abroad, the problem seems to be the exchange rate.",17,card_payment_wrong_exchange_rate,568
